p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	0.273968696659199	0.488	0.247	0	5	RB-LOC410188
0	0.273857647633042	0.312	0.133	0	5	LOC409752
0	0.273845222311366	0.41	0.198	0	5	LOC552675
0	0.27379989229753	0.272	0.105	0	5	LOC413310
0	0.273677469352504	0.481	0.247	0	5	uzip
0	0.273576275056773	0.464	0.237	0	5	LOC552528
0	0.272964083128573	0.33	0.143	0	5	LOC550710
0	0.272895930915946	0.474	0.248	0	5	LOC409486
0	0.272889296297974	0.41	0.204	0	5	LOC410545
0	0.272638166091744	0.406	0.192	0	5	LOC100576530
0	0.271986045090098	0.582	0.324	0	5	LOC409713
0	0.27197014738527	0.53	0.281	0	5	LOC551961
0	0.271897677471347	0.366	0.173	0	5	LOC727159
0	0.271669134963498	0.312	0.127	0	5	MT-LOC413517
0	0.271519956686088	0.523	0.276	0	5	MT-LOC726297
0	0.271504168072576	0.45	0.23	0	5	LOC409350
0	0.271382470228367	0.376	0.177	0	5	LOC725689
0	0.271120441911785	0.272	0.105	0	5	LOC411742
0	0.270770313870213	0.275	0.106	0	5	MT-LOC409459
0	0.270716990480109	0.534	0.294	0	5	LOC100578899
0	0.270367508416169	0.891	0.602	0	5	Argk
0	0.270025050279913	0.375	0.173	0	5	LOC551254
0	0.269976853606603	0.415	0.201	0	5	MT-LOC409236
0	0.269547396568735	0.321	0.143	0	5	LOC100576709
0	0.269532990754848	0.447	0.234	0	5	LOC411046
0	0.269408086898556	0.62	0.349	0	5	LOC552470
0	0.269375758190083	0.336	0.151	0	5	LOC100576378
0	0.268829947916196	0.313	0.147	0	5	LOC410562
0	0.26861989471084	0.354	0.166	0	5	LOC726190
0	0.268142204374251	0.279	0.109	0	5	MT-LOC413340
0	0.267975928666225	0.283	0.114	0	5	LOC409193
0	0.267962251974389	0.293	0.115	0	5	LOC113218850
0	0.267870150637487	0.314	0.143	0	5	LOC409780
0	0.267730774685283	0.269	0.105	0	5	LOC727447
0	0.267659207663416	0.309	0.127	0	5	LOC413891
0	0.267155190436378	0.385	0.184	0	5	LOC412412
0	0.267153169767299	0.327	0.144	0	5	LOC409093
0	0.266393843059656	0.255	0.108	0	5	LOC100577670
0	0.266238207489316	0.281	0.114	0	5	LOC100576799
0	0.266114868469571	0.346	0.158	0	5	LOC409444
0	0.265975582701334	0.261	0.101	0	5	LOC410989
0	0.265874189714115	0.66	0.393	0	5	LOC411288
0	0.265260447188865	0.414	0.215	0	5	LOC102655737
0	0.265027798032398	0.341	0.157	0	5	LOC409286
0	0.264888988433529	0.263	0.108	0	5	LOC551086
0	0.264854276522942	0.43	0.219	0	5	LOC551673
0	0.264781646575527	0.412	0.208	0	5	LOC409888
0	0.264718477204568	0.374	0.181	0	5	LOC410427
0	0.263977822601634	0.578	0.321	0	5	LOC409804
0	0.263847075744874	0.414	0.21	0	5	LOC408953
0	0.263793247074761	0.31	0.135	0	5	LOC100576586
0	0.263735964590435	0.327	0.145	0	5	LOC409267
0	0.263725869900853	0.502	0.273	0	5	LOC102654994
0	0.263570541683421	0.368	0.178	0	5	LOC413984
0	0.263417191158836	0.272	0.108	0	5	LOC413699
0	0.263308540862994	0.296	0.132	0	5	LOC552577
0	0.262922211978303	0.26	0.107	0	5	LOC411586
0	0.262914581288834	0.351	0.163	0	5	LOC411996
0	0.262774317561534	0.369	0.17	0	5	LOC102654029
0	0.262743528500613	0.559	0.312	0	5	LOC409876
0	0.262667413430155	0.875	0.588	0	5	MT-LOC408308
0	0.262436226429919	0.389	0.191	0	5	LOC413073
0	0.262129459105263	0.353	0.165	0	5	LOC411577
0	0.261752653785686	0.671	0.401	0	5	LOC410497
0	0.261707680464618	0.318	0.14	0	5	LOC412789
0	0.261626592581594	0.297	0.127	0	5	LOC408723
0	0.261345896010969	0.309	0.137	0	5	LOC409006
0	0.261025750876369	0.388	0.194	0	5	LOC726280
0	0.260991968162303	0.254	0.097	0	5	LOC552552
0	0.260864975320843	0.576	0.333	0	5	LOC406124
0	0.260850146717497	0.32	0.145	0	5	MT-LOC552744
0	0.260806528955258	0.38	0.186	0	5	LOC408276
0	0.26066349358068	0.362	0.171	0	5	LOC727285
0	0.26060858739952	0.329	0.149	0	5	LOC552765
0	0.260602534404188	0.394	0.196	0	5	LOC552221
0	0.260372281549555	0.362	0.174	0	5	NFRKB
0	0.260341208531482	0.579	0.33	0	5	LOC726060
0	0.260154456647558	0.332	0.155	0	5	LOC412917
0	0.260135421909909	0.427	0.218	0	5	LOC726030
0	0.26007905414028	0.469	0.252	0	5	LOC725548
0	0.2599037588747	0.506	0.277	0	5	LOC726908
0	0.259337421875331	0.289	0.116	0	5	LOC408848
0	0.259043290040691	0.265	0.103	0	5	LOC552192
0	0.258968025081613	0.294	0.127	0	5	LOC409039
0	0.258740564260432	0.299	0.13	0	5	LOC408964
0	0.258274538604389	0.408	0.201	0	5	LOC551029
0	0.258202268393886	0.404	0.199	0	5	LOC551666
0	0.257778958047402	0.366	0.176	0	5	LOC411147
0	0.257662589978422	0.992	0.797	0	5	LOC410689
0	0.257645870402233	0.366	0.179	0	5	LOC727185
0	0.257642794490524	0.512	0.29	0	5	LOC408740
0	0.257345597305867	0.337	0.155	0	5	LOC408548
0	0.256737628990646	0.308	0.142	0	5	LOC414021
0	0.256709512718296	0.315	0.14	0	5	LOC726833
0	0.256636555056595	0.416	0.209	0	5	LOC724672
0	0.255703160983707	0.307	0.133	0	5	LOC409548
0	0.255691759192147	0.456	0.239	0	5	LOC409086
0	0.25528281516829	0.301	0.125	0	5	MT-LOC551660
0	0.255039180561243	0.431	0.217	0	5	LOC408686
0	0.254848965140488	0.41	0.209	0	5	LOC409470
0	0.253924263481807	0.361	0.17	0	5	LOC409584
0	0.253910172236041	0.385	0.191	0	5	LOC552693
0	0.25388317302228	0.314	0.139	0	5	MT-LOC409103
0	0.253815584953048	0.266	0.104	0	5	LOC409525
0	0.253732185318142	0.577	0.33	0	5	LOC552031
0	0.253642889620029	0.269	0.11	0	5	LOC414012
0	0.253465661804212	0.411	0.211	0	5	LOC551881
0	0.253099826250429	0.273	0.114	0	5	LOC726289
0	0.252805247629547	0.364	0.179	0	5	LOC100577739
0	0.25259518455141	0.496	0.267	0	5	RB-LOC724432
0	0.252577956126204	0.364	0.179	0	5	LOC408497
0	0.252310059939563	0.965	0.728	0	5	LOC408430
0	0.252248670876058	0.786	0.49	0	5	LOC411250
0	0.25224025982876	0.337	0.159	0	5	LOC411812
0	0.252187205521927	0.449	0.237	0	5	LOC409395
0	0.252094660267564	0.396	0.192	0	5	LOC725491
0	0.25206978348979	0.271	0.113	0	5	LOC552129
0	0.251811732138714	0.313	0.14	0	5	LOC724743
0	0.25171053934209	0.46	0.247	0	5	LOC411525
0	0.251687050465364	0.273	0.115	0	5	LOC411693
0	0.251576283885442	0.445	0.236	0	5	LOC412918
0	0.251562568421279	0.319	0.145	0	5	LOC725938
0	0.251400394745989	0.269	0.108	0	5	LOC411705
0	0.251363151572079	0.328	0.153	0	5	LOC102656620
0	0.251282067129065	0.437	0.23	0	5	LOC412508
0	0.251047003147232	0.403	0.197	0	5	LOC411295
0	0.250943416325671	0.374	0.186	0	5	LOC725524
0	0.250891003575284	0.349	0.17	0	5	LOC552414
0	0.250788286908144	0.414	0.209	0	5	LOC725047
0	0.250724583900401	0.31	0.135	0	5	MT-LOC552671
0	0.250685990360705	0.342	0.165	0	5	LOC726647
0	0.25065016499738	0.615	0.355	0	5	MT-LOC412396
0	0.250491610013355	0.282	0.12	0	5	LOC725378
0	0.250389438059105	0.302	0.138	0	5	LOC410674
0	0.250201336787413	0.328	0.15	0	5	FAR1
0	-0.343259318365995	0.525	0.531	0	5	LOC410353
0	-0.366406947752895	0.723	0.655	0	5	LOC408804
0	-0.548394138898986	0.096	0.268	0	5	LOC726262
0	1.05217266608328	0.644	0.157	0	6	LOC100576683
0	0.837935796003821	0.66	0.234	0	6	LOC726262
0	0.687629653864323	0.987	0.64	0	6	LOC408804
0	0.671571200149985	0.507	0.214	0	6	Ks-1
0	0.63413315008212	0.56	0.258	0	6	LOC413473
0	0.590135125719093	0.365	0.132	0	6	LOC413698
0	0.580821224590078	0.362	0.13	0	6	LOC107965041
0	0.564868621826341	0.436	0.204	0	6	LOC410467
0	0.564498896123042	0.32	0.114	0	6	LOC102654959
0	0.548595619295742	0.83	0.512	0	6	LOC410353
0	0.528111589901497	0.455	0.232	0	6	LOC409282
0	0.494404882642518	0.858	0.579	0	6	LOC408372
0	0.492504051974508	0.899	0.624	0	6	LOC409791
0	0.481084054022311	0.4	0.208	0	6	LOC410140
0	0.480021295329502	0.364	0.18	0	6	LOC408435
0	0.473537575160358	0.382	0.194	0	6	LOC100576247
0	0.467834444718694	0.398	0.201	0	6	LOC406073
0	0.461915175783308	0.351	0.168	0	6	LOC726240
0	0.454173256177257	0.361	0.186	0	6	nAChRa6
0	0.452531225770003	0.389	0.205	0	6	Tk
0	0.452231105080461	0.312	0.135	0	6	DopR2
0	0.451805038305445	0.798	0.542	0	6	LOC100577517
0	0.445762439474716	0.618	0.398	0	6	Pkc
0	0.429623515115202	0.287	0.125	0	6	LOC409016
0	0.429581683958594	0.776	0.542	0	6	LOC408716
0	0.423009881261708	0.674	0.463	0	6	LOC410320
0	0.409221443489742	0.284	0.139	0	6	LOC100578236
0	0.397479932871608	0.386	0.23	0	6	LOC724344
0	0.393687735411101	0.478	0.313	0	6	LOC411466
0	0.386088998125386	0.819	0.578	0	6	LOC724172
0	0.385238523460684	0.312	0.163	0	6	LOC551597
0	0.383475759016506	0.407	0.256	0	6	LOC408594
0	0.380963435996293	0.406	0.249	0	6	LOC113218923
0	0.378314245464955	0.339	0.198	0	6	LOC725415
0	0.376448564372856	0.262	0.131	0	6	LOC724651
0	0.373095352456769	0.378	0.231	0	6	LOC411653
0	0.372796483015997	0.348	0.188	0	6	LOC725164
0	0.370946967019052	0.283	0.154	0	6	LOC113218862
0	0.367631809571114	0.516	0.35	0	6	LOC550732
0	0.366974505972082	0.918	0.711	0	6	LOC551733
0	0.361956980438668	0.45	0.302	0	6	LOC408331
0	0.360015572235748	0.474	0.319	0	6	LOC411155
0	0.359019031505746	0.369	0.229	0	6	LOC724823
0	0.355962631047632	0.412	0.285	0	6	LOC102654975
0	0.35541736724629	0.294	0.167	0	6	LOC410006
0	0.354264611263285	0.896	0.669	0	6	LOC725336
0	0.353952044463204	0.258	0.134	0	6	LOC413503
0	0.35252365630289	0.425	0.289	0	6	Dscam
0	0.345905984782392	0.337	0.201	0	6	LOC726401
0	0.34388651908342	0.286	0.169	0	6	LOC551385
0	0.3415224042769	0.48	0.329	0	6	Cac
0	0.329827922762487	0.283	0.164	0	6	TyrR
0	0.320689751399176	0.452	0.323	0	6	LOC725596
0	0.311131051348626	0.478	0.34	0	6	LOC408835
0	0.310664923164971	0.382	0.259	0	6	LOC410779
0	0.304680635283273	0.304	0.202	0	6	LOC410336
0	0.30378375460395	0.897	0.708	0	6	LOC408465
0	0.296808411962343	0.508	0.38	0	6	LOC408775
0	0.295923349255498	0.439	0.311	0	6	LOC100577769
0	0.293405777914845	0.479	0.355	0	6	LOC100577623
0	0.292952006051228	0.785	0.598	0	6	LOC408915
0	0.292872938809731	0.587	0.43	0	6	LOC408769
0	0.292355352869322	0.407	0.292	0	6	LOC100578854
0	0.290253059771018	0.336	0.238	0	6	LOC726188
0	0.289717746241967	0.362	0.257	0	6	LOC550930
0	0.28812974331386	0.554	0.413	0	6	LOC408576
0	0.287506020586462	0.313	0.21	0	6	LOC107964025
0	0.284712762238019	0.353	0.231	0	6	LOC408547
0	0.282870691806096	0.342	0.231	0	6	LOC724220
0	0.277950054148385	0.402	0.297	0	6	LOC410785
0	0.274878040726892	0.33	0.231	0	6	LOC100577004
0	0.272709605347446	0.497	0.364	0	6	LOC408914
0	0.271206393797886	0.369	0.273	0	6	LOC412878
0	0.267841342634198	0.848	0.653	0	6	Para
0	0.259448934657648	0.289	0.199	0	6	Rfwd3
0	0.258594649545049	0.54	0.42	0	6	LOC551071
0	0.256623698725744	0.669	0.521	0	6	LOC409729
0	0.255797086384405	0.441	0.342	0	6	LOC408267
0	0.254414622826148	0.601	0.465	0	6	LOC410852
0	0.25160462171597	0.418	0.322	0	6	LOC102654086
0	0.2505308745587	0.258	0.172	0	6	LOC102654533
0	0.250332751034794	0.296	0.205	0	6	Abscam
0	-0.250879466732968	0.413	0.519	0	6	LOC552209
0	0.893337024053531	0.802	0.342	0	7	LOC408699
0	0.717169610571638	0.717	0.333	0	7	LOC113218600
0	0.712805511488094	0.624	0.25	0	7	LOC410756
0	0.704011660376017	0.956	0.581	0	7	LOC102655100
0	0.65196374364436	0.975	0.638	0	7	LOC107966103
0	0.651820613009225	0.605	0.27	0	7	LOC413569
0	0.622516648124723	0.497	0.197	0	7	LOC551736
0	0.611866366565729	0.566	0.248	0	7	LOC725885
0	0.610281176513505	0.496	0.197	0	7	Abscam
0	0.5795886150685	0.656	0.324	0	7	LOC409933
0	0.567728626737122	0.906	0.547	0	7	LOC410060
0	0.562440124910295	0.982	0.692	0	7	LOC107966102
0	0.562101021383259	0.402	0.14	0	7	LOC411958
0	0.553358313943475	0.559	0.266	0	7	LOC726032
0	0.547531083340742	0.887	0.521	0	7	LOC100859932
0	0.543768838747547	0.754	0.419	0	7	LOC408770
0	0.542823454241348	0.462	0.202	0	7	Br-c
0	0.539468326138037	0.531	0.25	0	7	LOC408543
0	0.538513866961487	0.593	0.297	0	7	LOC102656796
0	0.534920411208625	0.426	0.172	0	7	LOC410758
0	0.528407042885871	0.998	0.773	0	7	LOC113218601
0	0.523944993037231	0.603	0.315	0	7	LOC102654086
0	0.510053994643757	0.649	0.352	0	7	LOC413994
0	0.508272009029204	0.561	0.285	0	7	Dscam
0	0.508077634773972	0.842	0.512	0	7	LOC100576413
0	0.505237350462983	0.496	0.23	0	7	Ac3
0	0.50225447078298	0.507	0.248	0	7	LOC411525
0	0.497707102253411	0.509	0.248	0	7	LOC100576384
0	0.497362278090228	0.547	0.283	0	7	LOC726283
0	0.496849446954289	0.485	0.228	0	7	LOC411653
0	0.491993152688927	0.998	0.788	0	7	LOC551356
0	0.490971619327048	0.681	0.384	0	7	LOC408766
0	0.489309691453884	0.281	0.083	0	7	LOC100578611
0	0.489122745468387	0.638	0.35	0	7	LOC551261
0	0.487284314117179	0.403	0.172	0	7	LOC412801
0	0.482103585824298	0.427	0.194	0	7	LOC726331
0	0.480822688514118	0.611	0.33	0	7	brp
0	0.479915281323692	0.429	0.194	0	7	LOC411344
0	0.479074310798417	0.974	0.669	0	7	LOC725336
0	0.475853109544922	0.296	0.102	0	7	LOC413382
0	0.471109818028522	0.427	0.198	0	7	Nmdar1
0	0.470929459148683	0.547	0.29	0	7	LOC408500
0	0.468781019768668	0.301	0.1	0	7	LOC100576956
0	0.468631303145823	0.598	0.327	0	7	LOC408822
0	0.468225454251749	0.327	0.127	0	7	Glurb
0	0.467183930512654	0.917	0.605	0	7	LOC411113
0	0.465981933475636	0.515	0.266	0	7	nAChRa1
0	0.462341589524677	0.701	0.411	0	7	LOC410161
0	0.460447669905624	0.336	0.135	0	7	LOC408688
0	0.44798394413132	0.535	0.292	0	7	LOC410785
0	0.446703840596666	0.614	0.35	0	7	LOC100577623
0	0.446659480968485	0.404	0.188	0	7	LOC726548
0	0.446349849465958	0.324	0.134	0	7	LOC113219162
0	0.445380324081687	0.323	0.128	0	7	LOC408427
0	0.444286114021136	0.323	0.133	0	7	LOC551490
0	0.443812399545707	0.251	0.072	0	7	LOC412818
0	0.440116546274208	0.387	0.18	0	7	LOC551663
0	0.435971459889169	0.545	0.299	0	7	LOC409836
0	0.43282399769699	0.307	0.118	0	7	LOC102655462
0	0.432508591653933	0.462	0.241	0	7	LOC409045
0	0.432171500791015	0.336	0.145	0	7	LOC409780
0	0.42507159388723	0.28	0.103	0	7	LOC408393
0	0.424354051806636	0.601	0.353	0	7	LOC408343
0	0.423009809465072	0.852	0.55	0	7	LOC726524
0	0.422183598283151	0.476	0.263	0	7	LOC552709
0	0.420886373584322	0.425	0.211	0	7	Amih
0	0.418583651195082	0.588	0.353	0	7	LOC410270
0	0.416654298823213	0.558	0.32	0	7	LOC725596
0	0.414096050276772	0.301	0.123	0	7	NLG-3
0	0.413520141778775	0.419	0.215	0	7	LOC408845
0	0.413084420050452	0.476	0.26	0	7	LOC409818
0	0.405170400285973	0.802	0.517	0	7	LOC409729
0	0.404797258822448	0.263	0.1	0	7	LOC408670
0	0.401723436486145	0.522	0.298	0	7	LOC100578899
0	0.40162569425195	0.375	0.18	0	7	LOC410317
0	0.399281060210468	0.649	0.399	0	7	AChE-2
0	0.397092913944149	0.581	0.34	0	7	LOC552243
0	0.396923201277065	0.517	0.296	0	7	LOC102655145
0	0.395803846389481	0.399	0.202	0	7	LOC552309
0	0.394742296424452	0.728	0.464	0	7	LOC410320
0	0.3927328048193	0.506	0.288	0	7	LOC408661
0	0.391966194052534	0.39	0.199	0	7	LOC552221
0	0.390383419384867	0.289	0.12	0	7	LOC410362
0	0.390018741532486	0.411	0.227	0	7	LOC725233
0	0.389282011520128	0.465	0.26	0	7	MT-LOC408967
0	0.388091659058675	0.296	0.127	0	7	LOC724460
0	0.386279670920977	0.538	0.305	0	7	LOC409674
0	0.385742981382654	0.763	0.489	0	7	LOC408779
0	0.385624628582903	0.381	0.197	0	7	LOC410035
0	0.384384909874152	0.516	0.3	0	7	LOC100577972
0	0.383824409349315	0.529	0.312	0	7	LOC413947
0	0.383249882065232	0.443	0.243	0	7	LOC411791
0	0.382465096936977	0.281	0.12	0	7	LOC408645
0	0.381315090207818	0.449	0.219	0	7	rnd-1-family-1#DNA/TcMar-Mariner
0	0.377753728230608	0.714	0.449	0	7	LOC410819
0	0.377231863360184	0.452	0.255	0	7	LOC551883
0	0.37356129351487	0.489	0.283	0	7	LOC102654975
0	0.373383660289107	0.527	0.313	0	7	LOC411466
0	0.368774365103816	0.315	0.148	0	7	LOC100576879
0	0.368295502758606	0.399	0.218	0	7	LOC102655737
0	0.366751473898221	0.377	0.205	0	7	LOC551375
0	0.364646016027789	0.311	0.145	0	7	LOC408718
0	0.362655889202164	0.27	0.117	0	7	LOC726069
0	0.362376144701293	0.289	0.129	0	7	LOC412104
0	0.361581666703479	0.56	0.347	0	7	LOC100578705
0	0.360537302557753	0.389	0.206	0	7	LOC410259
0	0.358389389522096	0.563	0.348	0	7	LOC552017
0	0.3576868980749	0.438	0.25	0	7	LOC409792
0	0.353450660280286	0.53	0.314	0	7	LOC411347
0	0.352360300248261	0.767	0.512	0	7	LOC725959
0	0.351475943607248	0.646	0.416	0	7	LOC551071
0	0.351198174987307	0.928	0.652	0	7	Para
0	0.351107781778824	0.928	0.656	0	7	LOC725970
0	0.348324501609282	0.419	0.24	0	7	LOC100577905
0	0.346891401136118	0.373	0.201	0	7	LOC409137
0	0.345729589555698	0.449	0.274	0	7	LOC552228
0	0.345111852253841	0.41	0.232	0	7	LOC725528
0	0.344655735355059	0.746	0.502	0	7	LOC552209
0	0.344638398680747	0.683	0.441	0	7	LOC413005
0	0.34392725245292	0.769	0.532	0	7	LOC726238
0	0.343334444038189	0.407	0.233	0	7	LOC410363
0	0.342622449465187	0.337	0.175	0	7	LOC410222
0	0.342074449015316	0.379	0.212	0	7	LOC411617
0	0.341642355078229	0.306	0.151	0	7	LOC724747
0	0.34160362501122	0.826	0.56	0	7	LOC409051
0	0.341511990963368	0.447	0.262	0	7	LOC409238
0	0.340331504844848	0.66	0.431	0	7	LOC100577019
0	0.34018471917763	0.301	0.149	0	7	LOC408333
0	0.339629764433435	0.405	0.232	0	7	LOC408653
0	0.339527816005689	0.292	0.145	0	7	LOC408896
0	0.339134440965625	0.99	0.799	0	7	LOC725131
0	0.338067998962047	0.421	0.244	0	7	LOC409983
0	0.337514494826624	0.258	0.116	0	7	LOC410021
0	0.337441267286383	0.357	0.201	0	7	LOC551647
0	0.335481133554739	0.309	0.157	0	7	LOC412701
0	0.334819706223071	0.475	0.295	0	7	LOC408740
0	0.334284973898045	0.828	0.581	0	7	LOC724172
0	0.33155678334946	0.446	0.269	0	7	LOC551331
0	0.331226892028528	0.526	0.329	0	7	LOC412281
0	0.330825250034786	0.75	0.508	0	7	LOC727221
0	0.33032335478391	0.515	0.322	0	7	LOC408850
0	0.330221426263976	0.452	0.273	0	7	LOC408957
0	0.329809524119287	0.298	0.155	0	7	LOC113218862
0	0.326314603550777	0.346	0.191	0	7	LOC411277
0	0.326186557403761	0.342	0.188	0	7	LOC409969
0	0.325810567149772	0.281	0.136	0	7	LOC412332
0	0.322362278802769	0.314	0.169	0	7	LOC410951
0	0.321774186369448	0.338	0.186	0	7	ROCK2
0	0.320314875356696	0.327	0.177	0	7	LOC408381
0	0.31869961339716	0.555	0.361	0	7	LOC725189
0	0.31834036846794	0.359	0.202	0	7	LOC411854
0	0.31686076049778	0.788	0.546	0	7	LOC100577517
0	0.315919690097151	0.386	0.23	0	7	LOC724823
0	0.315696258315731	0.398	0.238	0	7	LOC410918
0	0.314956461918522	0.447	0.277	0	7	LOC410739
0	0.31492237624412	0.804	0.555	0	7	LOC551123
0	0.314441331719293	0.845	0.589	0	7	MT-LOC410791
0	0.314307334690363	0.382	0.226	0	7	LOC408841
0	0.314094191942232	0.313	0.166	0	7	LOC408409
0	0.313135435999148	0.846	0.598	0	7	GluCl
0	0.309084373629736	0.52	0.333	0	7	LOC409020
0	0.307396809363596	0.278	0.146	0	7	LOC412934
0	0.306615166440797	0.363	0.217	0	7	LOC413224
0	0.305391184605648	0.629	0.423	0	7	LOC410637
0	0.30512599337856	0.397	0.238	0	7	LOC408471
0	0.303285137115858	0.393	0.237	0	7	LOC725406
0	0.302898363212021	0.634	0.429	0	7	LOC550899
0	0.301827389024127	0.562	0.374	0	7	LOC551987
0	0.301629814059659	0.644	0.44	0	7	LOC100576346
0	0.301476396419049	0.444	0.272	0	7	RB-LOC724432
0	0.300192945494255	0.338	0.193	0	7	LOC410449
0	0.29986456856671	0.339	0.196	0	7	LOC412092
0	0.299789305118002	0.731	0.509	0	7	LOC724592
0	0.299207964822276	0.374	0.226	0	7	LOC552002
0	0.298197345616745	0.577	0.378	0	7	LOC726284
0	0.297873901477698	0.783	0.545	0	7	LOC409242
0	0.296763238826103	0.518	0.34	0	7	LOC408267
0	0.295947223008609	0.309	0.168	0	7	LOC408429
0	0.295238394095022	0.49	0.315	0	7	LOC726547
0	0.293703019748176	0.253	0.124	0	7	LOC412401
0	0.29317359538464	0.528	0.345	0	7	LOC410923
0	0.291919016105714	0.52	0.343	0	7	LOC408903
0	0.291826482439061	0.319	0.184	0	7	LOC410613
0	0.291313844536209	0.639	0.433	0	7	LOC725453
0	0.289162963725145	0.319	0.184	0	7	LOC725115
0	0.288848706353638	0.293	0.168	0	7	LOC724243
0	0.288124731728734	0.632	0.427	0	7	LOC409138
0	0.28613752060663	0.341	0.203	0	7	LOC409536
0	0.285218740098267	0.272	0.149	0	7	LOC724655
0	0.283941995662763	0.402	0.253	0	7	LOC100576896
0	0.283934196608929	0.323	0.19	0	7	LOC726044
0	0.283821496111904	0.603	0.408	0	7	LOC724292
0	0.282392425094375	0.336	0.204	0	7	nAChRa7
0	0.282028210875863	0.441	0.283	0	7	LOC726908
0	0.28159280784736	0.416	0.267	0	7	LOC724885
0	0.280016421463425	0.363	0.223	0	7	LOC724299
0	0.27953878792802	0.378	0.237	0	7	LOC726188
0	0.279459234631411	0.444	0.286	0	7	LOC409435
0	0.279383538510758	0.299	0.169	0	7	LOC726647
0	0.278810955224832	0.482	0.316	0	7	LOC408908
0	0.278700784486327	0.255	0.132	0	7	LOC552491
0	0.274523671083884	0.255	0.135	0	7	LOC100578349
0	0.272983182838148	0.275	0.156	0	7	LOC408652
0	0.271729071895223	0.393	0.251	0	7	LOC100578450
0	0.270419535978201	0.555	0.377	0	7	LOC724535
0	0.270068514548183	0.31	0.184	0	7	LOC412799
0	0.268872542775084	0.399	0.254	0	7	uzip
0	0.268716196896727	0.253	0.136	0	7	SIFR
0	0.268707260018875	0.254	0.134	0	7	LOC724251
0	0.268621441233925	0.355	0.221	0	7	LOC408631
0	0.268561176068507	0.275	0.153	0	7	LOC113219342
0	0.267600569279089	0.656	0.461	0	7	LOC409414
0	0.267543715864026	0.32	0.193	0	7	LOC409774
0	0.265620388974917	0.276	0.163	0	7	LOC410439
0	0.264705419256959	0.457	0.304	0	7	LOC408877
0	0.263934236670647	0.684	0.478	0	7	LOC100576882
0	0.262859349081161	0.372	0.237	0	7	LOC410117
0	0.262836523058102	0.291	0.173	0	7	LOC408295
0	0.262170197092614	0.392	0.255	0	7	EphR
0	0.261298077781373	0.318	0.192	0	7	LOC408335
0	0.261282818488561	0.551	0.377	0	7	LOC409893
0	0.260810423582764	0.364	0.231	0	7	pHCl
0	0.260713011568689	0.335	0.206	0	7	LOC724660
0	0.259604840060544	0.308	0.182	0	7	LOC113218723
0	0.258794651172946	0.821	0.601	0	7	LOC412777
0	0.25866011545102	0.98	0.8	0	7	LOC410689
0	0.257222403176158	0.388	0.25	0	7	LOC409559
0	0.256158974518881	0.301	0.179	0	7	LOC551391
0	0.25583493964881	0.25	0.139	0	7	LOC725024
0	0.254545273848425	0.615	0.447	0	7	LOC413977
0	0.254470097193965	0.271	0.156	0	7	LOC725248
0	0.253232063561298	0.296	0.178	0	7	LOC727312
0	0.252805019574896	0.451	0.305	0	7	LOC725681
0	0.252528385107991	0.407	0.273	0	7	LOC412878
0	0.252459361780345	0.293	0.17	0	7	LOC551385
0	0.250777726018933	0.336	0.213	0	7	LOC410140
0	0.250332562637858	0.425	0.285	0	7	LOC552468
0	0.250293528424461	0.339	0.216	0	7	LOC724991
0	-0.25044247961861	0.187	0.275	0	7	RB-Rpl41
0	-0.254727314650237	0.196	0.278	0	7	LOC413473
0	-0.266981710261641	0.307	0.39	0	7	LOC107964104
0	-0.281694140334703	0.162	0.262	0	7	RB-Rpl39
0	-0.326547848905826	0.651	0.66	0	7	LOC408804
0	-0.445342314032968	0.112	0.265	0	7	LOC726262
0	1.08441256472	0.914	0.229	0	8	LOC726262
0	1.04350633867786	0.869	0.229	0	8	LOC408988
0	1.0318241190499	0.819	0.192	0	8	LOC411212
0	0.972616104184798	0.745	0.175	0	8	LOC410216
0	0.969266774905847	0.798	0.206	0	8	LOC409000
0	0.964251871333924	0.789	0.196	0	8	LOC410178
0	0.963575189161446	0.715	0.154	0	8	LOC725318
0	0.952929145091777	0.885	0.29	0	8	LOC406096
0	0.918700763882059	0.904	0.323	0	8	LOC408791
0	0.911664240125716	0.744	0.191	0	8	LOC113218523
0	0.896595331521589	0.868	0.302	0	8	LOC408680
0	0.895960437574183	0.703	0.183	0	8	LOC100576247
0	0.891097703060725	0.792	0.226	0	8	LOC412299
0	0.883322335280249	0.635	0.122	0	8	LOC107965041
0	0.882180522655605	0.735	0.185	0	8	LOC726401
0	0.88002247468775	0.662	0.142	0	8	LOC102654200
0	0.877495238291615	0.797	0.234	0	8	LOC113218923
0	0.869411578372777	0.748	0.192	0	8	Tk
0	0.862503644546829	0.869	0.314	0	8	Cac
0	0.843483391832043	0.66	0.154	0	8	LOC410577
0	0.836705864715693	0.946	0.405	0	8	LOC410001
0	0.835865283106208	1	0.644	0	8	LOC408804
0	0.835308890760957	0.568	0.099	0	8	LOC724852
0	0.834003450656251	0.658	0.158	0	8	LOC410609
0	0.832488824650051	0.777	0.25	0	8	LOC411871
0	0.828349453674774	0.81	0.279	0	8	LOC408865
0	0.816765405194481	0.787	0.252	0	8	LOC413473
0	0.815302146254971	0.937	0.398	0	8	LOC408576
0	0.810712604682801	0.891	0.348	0	8	LOC408914
